screen_name,content,link,datetime
G_Akky304250,そういえば今日動画配信！<br>見てね～🏔<br>#いきづらい部<blockquote><cite>イキヅライブ！ LOVELIVE! BLUEBIRD</cite><br>╭━━━━━━━━╮<br>⠀⠀#いきづらい部<br>⠀ユーザー参加企画<br>⠀動画投稿のお知らせ<br>╰━━━∨━━━━╯<br><br>本日、6/26(木)20:00～<br>プレミア公開✨<br><br>https://youtu.be/5mBMYUhyhys<br><br>チャット欄で一緒に盛り上がろう！<br><br>#イキヅライブ</blockquote>,https://x.com/G_Akky304250/status/1938168860907118647,1750930440
G_Akky304250,練習のときとかけっこう音楽は聴く<br>あんまり歌詞が耳に残らないような<br>サラッとした曲が多いかな？<br>#いきづらい部,https://x.com/G_Akky304250/status/1939581417811583197,1751267220
G_Akky304250,シンプルで疾走感のある曲も好き<br>頭の中のノイズを全部消して<br>この世界にただ自分だけがいるような<br>グンッと加速するように集中する感じ🌊<br>#いきづらい部,https://x.com/G_Akky304250/status/1939582172815372463,1751267400
G_Akky304250,あとはわりとオススメで流れてくるのを素直に聞いちゃう方🏔<br>みんなと知り合ってからいろんな曲が出てくるようになって<br>ちょっとだけ驚いてる<br>世の中にはいろんな歌があるね🌊<br>#いきづらい部,https://x.com/G_Akky304250/status/1939582927421219314,1751267580
G_Akky304250,ランやトレーニングの時に聞いたら気持ちいい<br>おススメの歌があったら教えてください<br>試してみる🏔<br>#いきづらい部,https://x.com/G_Akky304250/status/1939583682655739979,1751267760
LittlegreenCom,おはようございます<br>１人１人の力は小さくても集まればきっと地球🌎の緑を守ると信じてるLittle🌵🌳green小さなみどりです<br>皆さんは防災袋って作っていらっしゃいますか？<br>日本は災害が多い国なので、やっぱり日頃の準備は大切ですよね🗾✨,https://x.com/LittlegreenCom/status/1929304702052688157,1748817060
LittlegreenCom,そんな防災袋の中にはぜひ！　<br>小さなものでいいのでソーラーパネルを入れておくことをお勧めしたいです🌎<br>災害の時は停電になることも予想されますが、そんな時こそスマホは必須ですから🌵🌳,https://x.com/LittlegreenCom/status/1929305456977105292,1748817240
LittlegreenCom,最近の私は、そんな家の防災袋に入っていた小型のソーラーパネルを使って普段からスマホ充電をしています！<br>晴れの日と曇りの日では充電スピードがだいぶ違うので、お陽さまの力を実感します☀️✨<br>重くて持ち歩くのが少し大変なのですけれど…,https://x.com/LittlegreenCom/status/1929306211842920952,1748817420
LittlegreenCom,先週、校舎のエントランスの段差のところで少しよろけてしまったら、同じL高の生徒さんが通りがかって助けてくれました！<br>あんなに細いのに力強い人でした🌎🍀<br>エコには体力も必要ですね💪✨<br>私も頑張ります！！,https://x.com/LittlegreenCom/status/1929306967039955049,1748817600
LittlegreenCom,おはようございます<br>１人１人の力は小さくても集まればきっと地球🌎の緑を守ると信じてるLittle🌵🌳green小さなみどりです<br>一体何がどうしてこういうことになったのか…<br>未だに全然自分でもわからないのですが！！<br>私、スクールアイドル活動をすることになったので皆さんこれからよろしくお願いします🐛<br>#いきづらい部,https://x.com/LittlegreenCom/status/1933286941925028173,1749766500
LittlegreenCom,考えてみたらアイドルと環境活動って案外相性がいいと思うんです！<br>海外では著名なセレブリティの人たちが環境問題への啓発をするのはよくあることですし、日本だって芸能人の方がキャンペーンに参加したり🌎<br>#いきづらい部,https://x.com/LittlegreenCom/status/1933287697365545470,1749766680
LittlegreenCom,私が目指しているのは環境問題の解決なので🌵🌳<br>狙うべきは環境省の３Rキャンペーンとかなのです！！！<br>皆さんご存じですか？　地球にやさしい三つのRはリユースリデュースリサイクル🌎<br>シャンプーは詰め替え容器がおすすめです！って…歌ってみたらいいのかな？<br>#いきづらい部,https://x.com/LittlegreenCom/status/1933289206887166264,1749767040
LittlegreenCom,おはようございます<br>１人１人の力は小さくても集まればきっと地球🌎の緑を守ると信じてるLittle🌵🌳green小さなみどりです<br>今日も暑いですね！！<br>６月だというのにこんなにも高い気温を感じると、朝から胸がドキリとして少し緊張してしまいます…<br>#いきづらい部,https://x.com/LittlegreenCom/status/1935823657022136476,1750371300
LittlegreenCom,だって！<br>こうして私がのんびり寝ている間にも、また一段と温暖化が進行してしまったんじゃないかって思うと…🐛<br>夜の暑さにも少し胸がドキドキしますが、でも睡眠は大事なので夜はしっかり寝ます<br>私はまだ成長の途中なので寝ないといけません🌎<br>#いきづらい部,https://x.com/LittlegreenCom/status/1935824411875238287,1750371480
LittlegreenCom,皆さんご存じですか？<br>いま海の貧栄養化が問題になっていること<br>おにぎりブームで街にはおいしそうなおにぎり屋さんがたくさんあって、私も大好きですけれど！<br>そのおにぎりに使う海苔もその影響で不足しているんです🌎<br>#いきづらい部,https://x.com/LittlegreenCom/status/1935825167068098924,1750371660
LittlegreenCom,もし食卓から海苔がなくなってしまったら、皆さんもとってもとっても困ってしまいますよね？<br>ちなみに私は味付け海苔派です！<br>お魚さんがいっぱい住める豊かな海を守るために、緑の森を育てていかなければと決意を新たにする朝です🌵🌳<br>#いきづらい部,https://x.com/LittlegreenCom/status/1935825922000646333,1750371840
LittlegreenCom,とりあえず！<br>この陽射しでソーラー充電が捗りそうなので今日はそこを頑張ります！！<br>ピンチはチャンス🌎<br>ローラちゃんの言う通りでした🍀<br>#いきづらい部,https://x.com/LittlegreenCom/status/1935826676929511578,1750372020
LittlegreenCom,おはようございます<br>１人１人の力は小さくても集まればきっと地球🌎の緑を守ると信じてるLittle🌵🌳green小さなみどりです<br>皆さん昨日の動画はご覧いただけましたか？<br>ありがとうございます！<br>女の子が10人もいるとパワーとエネルギーがすごいですね！！<br>#いきづらい部,https://x.com/LittlegreenCom/status/1938364399049158924,1750977060
LittlegreenCom,私はもしかしてソーラーパネルを置いておいたら発電できるんじゃないかなっていう気がちょっとしました☀️<br>あ、そう言っても本当は無理なんですけれど<br>モニター越しですし！<br>これは冗談です🐛<br>#いきづらい部,https://x.com/LittlegreenCom/status/1938365154053525709,1750977240
LittlegreenCom,私は歌にはこれまであんまり興味がなかったというか…<br>だから「歌ってみた」って言われて少し困りました<br>「旅立ちの日に」は歌えますけど、それじゃあきっとダメですよね？<br>えへへ🌎<br>最近ちょっぴり私もわかってきました！<br>成長です🌵🌳<br>#いきづらい部,https://x.com/LittlegreenCom/status/1938365909028016572,1750977420
LittlegreenCom,地球を守るための歌だったら、今だったら万博の歌とかかなぁ？<br>この前小学生の子達が歌ってるの見てかわいかったです🌎<br>でもあれはもともと歌っているのが男の人だし<br>私たちには難しいかも？<br>うーん…<br>難問です！<br>#いきづらい部,https://x.com/LittlegreenCom/status/1938366663625478160,1750977600
LittlegreenCom,いっそ地球を守るための歌を作ってしまうのはどうでしょうか🌎<br>替え歌だったらできるかな？<br>#いきづらい部,https://x.com/LittlegreenCom/status/1938367418675433635,1750977780
MiracleGoldSP,一緒にカラオケに行ったときに聞いたノリリンの歌声は本当に天使～🍩🧁🍭<br>だから絶対にネットにあげた方がいいよって口説きまくって<br>動画撮影しようと思ってカラオケに行ったんだけど🍡🍪,https://x.com/MiracleGoldSP/status/1930560476494074140,1749116460
MiracleGoldSP,わぁ人間がこんなに緊張してるところをミィは生まれて初めて見た！！！！,https://x.com/MiracleGoldSP/status/1930561231284285620,1749116640
MiracleGoldSP,緊張して涙目でブルブル震えるノンノン爆誕🎂🍨<br>かわいいけど😺✨<br><br>でも最初はもう見てるミィの方が驚いたよ～！🍭🍪🍫,https://x.com/MiracleGoldSP/status/1930561986460520507,1749116820
MiracleGoldSP,前にカラオケ行ったときはこんなじゃなかったのに！<br>いざ撮影ってなると緊張しちゃうんだって🍦🍧<br>なるほど<br>緊張しぃか～<br><br>かわいいけど😺✨<br><br>でもそれじゃ動画絶望的だし！,https://x.com/MiracleGoldSP/status/1930562741548491060,1749117000
MiracleGoldSP,ってことで今回は🍧<br>仕方ないからミィも一緒に歌っちゃいました～🎂🧁🍨<br><br>言っておくけどうまいところはノリちゃんのパートです！<br>でもなんかミィも釣られていつもより上手く歌えたような？<br>えへん🍬🍭,https://x.com/MiracleGoldSP/status/1930563496367804715,1749117180
MiracleGoldSP,さすがのミィもちょっと驚きの展開🍪🎂🍩🧁🍨🍧🍦<br>だけどもういいかー<br>露出は多い方がいいし<br>ノリッコはかわいい🍰🍭🍡,https://x.com/MiracleGoldSP/status/1932042995702116777,1749469920
MiracleGoldSP,L高にスクールアイドルなんていう部活があること<br>ミィも全然知らなかったよ～🍩🧁<br>こうなったらミィもお料理部とか立ち上げてみるかな？<br><br>うーん🍵<br>やめやめ！<br>やっぱミラクルにはそんな時間は全然ないんだな～！！🍪🎂🍩,https://x.com/MiracleGoldSP/status/1932043751154737613,1749470100
MiracleGoldSP,いやー🍰<br>なんか🍫<br>やるつもりなかったんだけどなー🍪<br><br>でもちょっぴり涙目ののりちゃんに言われて考えてみれば<br>製造責任はちょっとだけミィにあるような気もするし🍡<br><br>それになんか正直🍭<br>ちょっと楽しそうな気もするんだなー🧁🍦,https://x.com/MiracleGoldSP/status/1932747386775879908,1749637860
MiracleGoldSP,だってさ🍰🧁<br>歌って踊れる高校生パティシエとか<br>どう考えても最強でしょ～～🍨🍩🎂<br><br>だから結局ノリリンは１人で頑張るって<br>握りこぶし作ってたけど<br>そうなると逆にほっとけないし🐱<br><br>こうなったらミィの実力見せてやる～🍬<br><br>なんて、へへへ🍧🍨,https://x.com/MiracleGoldSP/status/1932748141847007417,1749638040
MiracleGoldSP,楽しみだな～！！<br>いざ出現する天才アイドルパティシエに<br>みんな注目～！！！<br>なんて🍦🍪🎉,https://x.com/MiracleGoldSP/status/1932748896431899059,1749638220
MiracleGoldSP,アイドルってコラボカフェとかいっぱいあるよね？<br>ミィも焼き菓子だけじゃなくて、イベント出店してオリジナルスイーツを作っちゃうとか🍩🫖<br>わぁ～夢広がるかも！！<br>ノリちゃんの顔をチョコで作ったノリッコパフェとか🍹🎂<br><br>ノリ味には…<br>したくなるけどここは我慢だな、やっぱり🍜,https://x.com/MiracleGoldSP/status/1932749903207522479,1749638460
MiracleGoldSP,クッキーをたくさん作ると卵白が余る！！🍰<br>そこで残った卵白を使うには🥚<br><br>Aムラングを焼く🧁<br>Bラング・ド・シャを焼く🍰<br>Cマカロンを焼く🍩<br>Dフィナンシェを焼く🍪<br>E卵白だけのフワフワ焼きにウニ風味ソースかけておやつ！🍘<br><br>みんなだったらどれが好き～？<br><br>#いきづらい部,https://x.com/MiracleGoldSP/status/1935659576130712007,1750332180
MiracleGoldSP,ミィは～🍧🍬<br>自分で食べるんだったらダンゼンEなんだけど🍳  <br>明日ノリッコにあげるならやっぱりフィナンシェかなぁ？<br>他のはこの時期湿気るよね、やっぱり🍪🍨<br><br>あー乾燥剤のパックまた買い足さなきゃ！<br>今月お金足りるかな～🍬🍫<br><br>#いきづらい部,https://x.com/MiracleGoldSP/status/1935660331218743597,1750332360
MiracleGoldSP,フィナンシェはさ～🍩<br>バター焦がす焦がさない問題で製菓学校の先生と１か月くらいやり合った<br>因縁の焼き菓子！<br>なんだよね🍨🍧🍰<br><br>先生たちはバター焦がさないならそんなのフィナンシェじゃないとか言うけど！<br>そんなこと言ったらおにぎらずの立場は！？🍙🍱<br><br>とミィは思うんだなー🥰<br><br>#いきづらい部,https://x.com/MiracleGoldSP/status/1935661086142779782,1750332540
MiracleGoldSP,だからもっちろんミィはどっちでもいいじゃん派！！🍡🍨<br>急に暑くなってきたし、アッサリがいいから今回は焦がしナシで行こうかな？<br>はちみつ多めでのどにいいやつ🍯🫖<br><br>そんで一緒に明日の放課後はノンノンとカラオケ練習しまーす<br>演歌初チャレンジ🎂🧁<br><br>#いきづらい部,https://x.com/MiracleGoldSP/status/1935661841159446906,1750332720
MiracleGoldSP,のりっこの演歌はガチ！ <br>大事なことなのでもう1回言うよ？🍭🍡🍦<br>リピートアフターミー🍦🍧<br>はいっ！<br><br>のりっこの演歌はガチ！！！<br><br>よくできました～🍭✨<br>#いきづらい部,https://x.com/MiracleGoldSP/status/1938517406646702185,1751013540
MiracleGoldSP,基本的に人生航路は思いっきりハードルを上げて🧁🍦<br>フラグはバンバン立てていくタイプのミラクルでっす！！ <br><br>言っておくけど、ミィは歌のクオリティはいたって普通～🍰<br>だから2人で歌う時はのりっこ頼み<br>クッキーのフレゼのクオリティにはバッチリ自信があるんだけど！<br>#いきづらい部,https://x.com/MiracleGoldSP/status/1938518161877315871,1751013720
MiracleGoldSP,クッキーにはそれはもういろーんな種類があってさ🍨<br>サブレにガレット、アイスボックスにヴィエノワにスノーボール🎂<br>最近卵白ブームのミィはラングドシャ生地を使ったアーモンドぎっしりのテュイルが大好き～<br>薄くてカリカリしてるの好きなんだな🍪<br>#いきづらい部,https://x.com/MiracleGoldSP/status/1938518916650733692,1751013900
MiracleGoldSP,去年くらいから世間で来てるのはアメリカンドロップクッキー<br>チョコやナッツがどっさり入ったちょっとチューイーでチャンキーでビッグなアレです🍪☕<br>好き？<br>まさにカロリー爆弾！！！🍩🍪🍫<br>ノリノリにアーンして遊びたいけどきっと嫌な顔するだろうな～<br>#いきづらい部,https://x.com/MiracleGoldSP/status/1938519671776453057,1751014080
MiracleGoldSP,早くいきづらい部メンバーにも食べてほしい！！🫖🍰<br>夏休みとかにリアルで会えたらな～🎂<br>やっぱ貯金か。。。<br>#いきづらい部,https://x.com/MiracleGoldSP/status/1938520426621059372,1751014260
My_Mai_Eld,私はやらないわよ<br>恐竜の鳴きまねなんて<br>だいたい「ぴぎゃあ～」なんて恐竜がそんなかわいらしく鳴くわけないでしょ！？<br><br>言いかけた途中で<br>ポルカの鳴きまねがリアルすぎてちょっとビクッとしちゃった💩<br>本当にちょっとだけど！<br>#いきづらい部,https://x.com/My_Mai_Eld/status/1930182234071351555,1749026280
My_Mai_Eld,ポルカは「親が化石ハンターだからね！！」<br>ってドヤ顔してたけど<br>そういうのは別に全然関係ないと思う💻<br><br>それにしてもやっぱり耳がいいのかな？<br>#いきづらい部,https://x.com/My_Mai_Eld/status/1930182989129846940,1749026460
My_Mai_Eld,ダンスがうまいのとも関係あるのかと思って<br>もしかしてピアノも得意？って聞いたら<br>リコーダーはめっちゃ下手！<br>って返って来た<br>#いきづらい部,https://x.com/My_Mai_Eld/status/1930183744016490940,1749026640
My_Mai_Eld,分かってる<br>予想通りよ…<br>あの子はそういう感じ<br>落ち着きなさい、麻衣<br>こんなのプラン通りよ💻<br>#いきづらい部,https://x.com/My_Mai_Eld/status/1930184498970329353,1749026820
My_Mai_Eld,それにしても大阪サテライトからさらに２人も入部希望とか<br>驚きしかない<br>しかもなんならあっちの方が強そうとか！<br>でも意外とワクワクしてる自分に驚き<br><br>世界で1番美しいと言われる数式の構成要素は<br>e　i π + 1 = 0<br>の７つ<br>私はi希望💻<br>#いきづらい部,https://x.com/My_Mai_Eld/status/1930185254045724955,1749027000
My_Mai_Eld,こんばんは<br>とりあえず大阪サテライトのメンバーがだいぶ味付け濃いめで驚いてる副部長マイマイです🐌<br>さすがお好み焼きの国<br>私はたこ焼きも好きだけどどっちかっていうと明石焼きが好き<br>とか言ってもいいのかな<br>#いきづらい部,https://x.com/My_Mai_Eld/status/1932046818856374342,1749470831
My_Mai_Eld,メンバーが増えて、それがまさかの遠距離で<br>これからいったいどうやっていこうってことをみんなで考えてみたんだけれど💻<br>#いきづらい部,https://x.com/My_Mai_Eld/status/1932046974892777533,1749470869
My_Mai_Eld,結局スクールアイドルって言ってもなにをしたらいいか全員今一つよくわかっていないのと<br>いっそこのわからなさも発信してみんなで手作りスクールアイドル活動するのもいいんじゃない？<br>ってポルカが踊りだしたので…<br>#いきづらい部,https://x.com/My_Mai_Eld/status/1932047526783258921,1749471000
My_Mai_Eld,もうみんなにアイデア募集を丸投げ…じゃなかった<br>私たちにこんなことやってみたら？という提案を頂けたらなと思っています💻<br>そこで今回はハッシュタグを大募集！<br>ローラいわくネットでは定番の企画らしいので皆さんにぜひ参加していただけたら嬉しいです<br>#いきづらい部<blockquote><cite>電撃G's magazine編集部</cite><br>#いきづらい部 にやってほしいことを募集します！<br><br>まずは募集を受け付けるためのハッシュタグを決めたいのですが、どんなタグがいいと思いますか？　このポストへのリプライで教えてください。<br><br>今日からさっそく大募集。リプライを編集部で集計して、6/24～30の期間で3択で決選投票を開催します！</blockquote>,https://x.com/My_Mai_Eld/status/1932048581449625626,1749471252
My_Mai_Eld,参加していただけたら、きっとローラがハグとキスを送ってくれると思います<br>ローラが💻<br><br>なんかあの日、あの学校の先生が言ってたことちょっと思い出すな<br>「スクールアイドルなんて決まったルールはないんだから何をやってもいいのよ」って<br>#いきづらい部,https://x.com/My_Mai_Eld/status/1932049288357433713,1749471420
My_Mai_Eld,浅草寺のおみくじで大吉が出る確率は17％<br>つまり４回連続で大吉が出る確率はおよそ0.08％<br>見なかったことにする💻<br>#いきづらい部,https://x.com/My_Mai_Eld/status/1932723982412939523,1749632280
My_Mai_Eld,あとXで歌うのはやめて<br>#いきづらい部,https://x.com/My_Mai_Eld/status/1932724738167877975,1749632460
My_Mai_Eld,翔音参戦で仙台にもL高のサテライトがあると初めて知った💻<br>けっこうあちこちにあるのね<br>通信コース在籍羨ましい…<br>やっぱり私も通学ナシにしたかったなー<br>そしたらあんな懐っこい柴犬うっかり拾っちゃうこともなかったのに<br>たぶん🐌<br>#いきづらい部,https://x.com/My_Mai_Eld/status/1934822057260503108,1750132500
My_Mai_Eld,うん！<br>やっぱり授業の動画はさっさと消化して<br>最後の１年は絶対にフルでプログラミングのために時間を空ける！！<br>そのためにはスクールアイドルの活動もなるべく早く盛り上げて<br>結果を出さなくちゃね💻<br>#いきづらい部,https://x.com/My_Mai_Eld/status/1934822812218175567,1750132680
My_Mai_Eld,だから皆さんもぜひ協力よろしくお願いします！<br>過程はシンプルに<br>結果は最大に💻<br>#いきづらい部,https://x.com/My_Mai_Eld/status/1934823567260307784,1750132860
My_Mai_Eld,ということでだいぶ人数多くなって収拾つかなくなってきたので<br>本日いきづらい部、オンラインで第１回全サテライト総会開催します💻<br>部員や関係者の方は全員参加でお願いします！<br>#いきづらい部<blockquote><cite>イキヅライブ！ LOVELIVE! BLUEBIRD</cite><br>本日6/17(火)20:00～<br>「#イキヅLIVE配信 ～ #いきづらい部？何それ？知らん！らん！～」<br><br>いきづらい部！初めての生放送！<br>皆さん、ぜひご参加ください💓<br><br>■配信場所<br>YouTube:https://youtube.com/live/Us-3kPwvajQ<br>Bch:https://live.b-ch.com/lovehigh<br>Bilibili:http://live.bilibili.com/66840</blockquote>,https://x.com/My_Mai_Eld/status/1934824328690094528,1750133041
My_Mai_Eld,どうしても都合つかなくて欠席の場合は心の中で大好きsmile🥰送ってください<br>いつも笑顔でやってくスタイルのいきづらい部です💻<br>#いきづらい部<blockquote><cite>イキヅライブ！ LOVELIVE! BLUEBIRD</cite><br>本日6/17(火)20:00～<br>「#イキヅLIVE配信 ～ #いきづらい部？何それ？知らん！らん！～」<br><br>いきづらい部！初めての生放送！<br>皆さん、ぜひご参加ください💓<br><br>■配信場所<br>YouTube:https://youtube.com/live/Us-3kPwvajQ<br>Bch:https://live.b-ch.com/lovehigh<br>Bilibili:http://live.bilibili.com/66840</blockquote>,https://x.com/My_Mai_Eld/status/1934825090459554066,1750133223
My_Mai_Eld,最初はScrachでいいと思う<br>マイクラでもいい<br>私も好きだったし<br>とくにハマってたのはエレベーター作り💻<br>#いきづらい部,https://x.com/My_Mai_Eld/status/1937475290017726717,1750765080
My_Mai_Eld,だから休み時間に女の子同士で「好きな人の話」とか<br>あり得ないから💩<br><br>私の憧れはパパが持ってる古い超漢字！！<br>えーもしかして超漢字知らないの！？<br>そんなの恋愛とかにうつつを抜かしてる場合じゃなくない？<br>#いきづらい部,https://x.com/My_Mai_Eld/status/1937476045122519426,1750765260
My_Mai_Eld,なんて本当のことを言ったら<br>この世は私をはじき出して閉じるから<br><br>ずっとウソとタテマエを使い続けてきた<br>私のストレスフルな対女子ライフ<br>#いきづらい部,https://x.com/My_Mai_Eld/status/1937476800260510041,1750765440
My_Mai_Eld,友達なんていないです！<br>ハッキリ言えるようになった今になって…<br><br>なぜか私のまわりには女子がいっぱい…<br>どういうこと？<br>やっぱりあの濡れた瞳の柴犬のせい<br>だけど明日はみんなで集まるから<br><br>帰りにプラチナドンキ寄ってオヤツ買う<br>踊りだしたらチョコで餌付けだな💻<br>#いきづらい部,https://x.com/My_Mai_Eld/status/1937477555226816893,1750765620
Noricco_U,奇跡ちゃんのやってるネット販売のスイーツショップはひそかな人気で🐱💖<br>東京からも注文が来たりするそうです！<br>スゴイですよね✨<br>ネット通販だったらべつにどこでもできちゃうんだからたいしたことないし<br>ノリノリも無理無理東京に行かなくたって声優できるよ😼って言うけれど,https://x.com/Noricco_U/status/1930218221715792318,1749034860
Noricco_U,そうかなぁ…<br>私は不器用だから…<br>なかなか奇跡ちゃんみたいに上手くやれる気は全然しないけれど<br>でも！<br>ここで諦めてたら今までの自分に逆戻りだから、やっぱりなんとか頑張ろう！！🐱✨,https://x.com/Noricco_U/status/1930218976971501787,1749035040
Noricco_U,なんだか奇跡ちゃんの笑顔を見てるとそう思える気がするので不思議です<br>やっぱり奇跡ちゃんがいつもおやつにってくれるスイーツには元気の魔法がかかっているのかも<br>へへ🐱✨,https://x.com/Noricco_U/status/1930219731346436321,1749035220
Noricco_U,そんな奇跡ちゃんを見ていたら<br>やっぱり自分が得意で大好きなことをするのが大事なんだなって思ったので<br>私の1番得意なことは何かな？と思っていっぱい考えました！！,https://x.com/Noricco_U/status/1930220486342128121,1749035400
Noricco_U,私のこれまでの人生で唯一の優勝経験は<br>商店街のお祭りのカラオケ大会です🎤✨<br>微妙かな😿,https://x.com/Noricco_U/status/1930221241408913839,1749035580
Noricco_U,あの、そのえっとあの…<br>無理です…<br>やっぱり無理無理無理です…<br><br>わたしにそんなの無理なんです！！！<br><br>って１０回くらい言ったんだけど😿😿😿,https://x.com/Noricco_U/status/1932395568644698527,1749553980
Noricco_U,とにかくずっと「大丈夫だよ！できるよ！かわいいよ！！」って言われ続けて…<br>最後にはうっかりうんって言ってしまったんです😿<br><br>あの、これ本当に大丈夫なやつなんでしょうか？💦<br>もしかしてクーリングオフとか適用に…,https://x.com/Noricco_U/status/1932396323611029610,1749554160
Noricco_U,やっぱり奇跡ちゃんも一緒にやってくれないかな…<br>そもそも奇跡ちゃんが一緒に撮ろうって言ったカラオケ動画からこんなことになったんだから<br>だから…<br>あの…😿<br>ちょっとくらい…,https://x.com/Noricco_U/status/1932397078573187099,1749554340
Noricco_U,そんなのダメダメですよね…<br>奇跡ちゃんには奇跡ちゃんのやりたいことや目標があって<br>それはこんな臆病で地味っこの私なんかよりずっとしっかりして立派な夢で…<br><br>うぅ😿,https://x.com/Noricco_U/status/1932397833564663986,1749554520
Noricco_U,もう何回目だろ、こうなったら頑張るしかないって決めたはずなのに<br>うん🎤<br>１回決めたことは最後まで頑張るっていうのが数少ない私の取り柄なのに,https://x.com/Noricco_U/status/1932398588505530587,1749554700
Noricco_U,あの！<br>声優目指してL高北陸サテライトに通う調布のりこです😺<br>これからスクールアイドルとして一生懸命頑張るので皆さんよろしくお願いします！！！<br><br>#いきづらい部,https://x.com/Noricco_U/status/1932399343258198345,1749554880
